14.65	-4.875E-5
14.7	-4.75E-5
14.75	-4.625E-5
14.8	-4.5E-5
14.85	-4.375E-5
14.9	-4.25E-5
14.95	-4.125E-5
15	-4E-5
15.05	-4E-5
15.1	-4E-5
15.15	-4E-5
15.2	-4E-5
15.25	-4E-5
15.3	-4E-5
15.35	-4E-5
15.4	-4E-5
15.45	-4E-5
15.5	-4E-5
15.55	-4E-5
15.6	-4E-5
15.65	-4E-5
15.7	-4E-5
15.75	-4E-5
15.8	-4E-5
15.85	-3.875E-5
15.9	-3.75E-5
15.95	-3.625E-5
16	-3.5E-5
16.05	-3.375E-5
16.1	-3.25E-5
16.15	-3.125E-5
16.2	-3E-5
16.25	-3E-5
16.3	-3E-5
16.35	-3E-5
16.4	-3E-5
16.45	-3E-5
16.5	-3E-5
16.55	-3E-5
16.6	-3E-5
16.65	-3E-5
16.7	-3E-5
16.75	-3E-5
16.8	-3E-5
16.85	-3E-5
16.9	-3E-5
16.95	-3E-5
17	-3E-5
17.05	-3E-5
17.1	-3E-5
17.15	-3E-5
17.2	-3E-5
17.25	-3E-5
17.3	-3E-5
17.35	-3E-5
17.4	-3E-5
17.45	-2.875E-5
17.5	-2.75E-5
17.55	-2.625E-5
17.6	-2.5E-5
17.65	-2.375E-5
17.7	-2.25E-5
17.75	-2.125E-5
17.8	-2E-5
17.85	-2E-5
17.9	-2E-5
17.95	-2E-5
18	-2E-5
18.05	-2E-5
18.1	-2E-5
18.15	-2E-5
18.2	-2E-5
18.25	-2E-5
18.3	-2E-5
18.35	-2E-5
18.4	-2E-5
18.45	-2E-5
18.5	-2E-5
18.55	-2E-5
18.6	-2E-5
18.65	-2E-5
18.7	-2E-5
18.75	-2E-5
18.8	-2E-5
18.85	-2E-5
18.9	-2E-5
18.95	-2E-5
19	-2E-5
19.05	-2E-5
19.1	-2E-5
19.15	-2E-5
19.2	-2E-5
19.25	-2E-5
19.3	-2E-5
19.35	-2E-5
19.4	-2E-5
19.45	-1.875E-5
19.5	-1.75E-5
19.55	-1.625E-5
19.6	-1.5E-5
19.65	-1.375E-5
19.7	-1.25E-5
19.75	-1.125E-5
19.8	-1E-5
19.85	-1E-5
19.9	-1E-5
19.95	-1E-5
20	-1E-5
20.05	-1E-5
20.1	-1E-5
20.15	-1E-5
20.2	-1E-5
20.25	-1E-5
20.3	-1E-5
20.35	-1E-5
20.4	-1E-5
20.45	-1E-5
20.5	-1E-5
20.55	-1E-5
20.6	-1E-5
20.65	-1E-5
20.7	-1E-5
20.75	-1E-5
20.8	-1E-5
20.85	-1E-5
20.9	-1E-5
20.95	-1E-5
21	-1E-5
21.05	-1E-5
21.1	-1E-5
21.15	-1E-5
21.2	-1E-5
21.25	-1E-5
21.3	-1E-5
21.35	-1E-5
21.4	-1E-5
21.45	-1E-5
21.5	-1E-5
21.55	-1E-5
21.6	-1E-5
21.65	-1E-5
21.7	-1E-5
21.75	-1E-5
21.8	-1E-5
21.85	-1E-5
21.9	-1E-5
21.95	-1E-5
22	-1E-5
22.05	-1E-5
22.1	-1E-5
22.15	-1E-5
22.2	-1E-5
22.25	-1E-5
22.3	-1E-5
22.35	-1E-5
22.4	-1E-5
22.45	-1E-5
22.5	-1E-5
22.55	-1E-5
22.6	-1E-5
22.65	-1E-5
22.7	-1E-5
22.75	-1E-5
22.8	-1E-5
22.85	-1E-5
22.9	-1E-5
22.95	-1E-5
23	-1E-5
23.05	-1E-5
23.1	-1E-5
23.15	-1E-5
23.2	-1E-5
23.25	-1E-5
23.3	-1E-5
23.35	-1E-5
23.4	-1E-5
23.45	-1E-5
23.5	-1E-5
23.55	-1E-5
23.6	-1E-5
23.65	-1E-5
23.7	-1E-5
23.75	-1E-5
23.8	-1E-5
23.85	-1E-5
23.9	-1E-5
23.95	-1E-5
24	-1E-5
24.05	-1E-5
24.1	-1E-5
24.15	-1E-5
24.2	-1E-5
24.25	-1E-5
24.3	-1E-5
24.35	-1E-5
24.4	-1E-5
24.45	-1E-5
24.5	-1E-5
24.55	-1E-5
24.6	-1E-5
24.65	-1E-5
24.7	-1E-5
24.75	-1E-5
24.8	-1E-5
24.85	-1E-5
24.9	-1E-5
24.95	-1E-5
25	-1E-5
25.05	-1E-5
25.1	-1E-5
25.15	-1E-5
25.2	-1E-5
25.25	-1E-5
25.3	-1E-5
25.35	-1E-5
25.4	-1E-5
25.45	-1E-5
25.5	-1E-5
25.55	-1E-5
25.6	-1E-5
25.65	-1E-5
25.7	-1E-5
25.75	-1E-5
25.8	-1E-5
25.85	-1E-5
25.9	-1E-5
25.95	-1E-5
26	-1E-5
26.05	-1E-5
26.1	-1E-5
26.15	-1E-5
26.2	-1E-5
26.25	-9.375E-6
26.3	-8.75E-6
26.35	-8.125E-6
26.4	-7.5E-6
26.45	-6.875E-6
26.5	-6.25E-6
26.55	-5.625E-6
26.6	-5E-6
26.65	-4.375E-6
26.7	-3.75E-6
26.75	-3.125E-6
26.8	-2.5E-6
26.85	-1.875E-6
26.9	-1.25E-6
26.95	-6.25E-7
27	0
27.05	0
27.1	0
27.15	0
27.2	0
27.25	0
27.3	0
27.35	0
27.4	0
27.45	0
27.5	0
27.55	0
27.6	0
27.65	0
27.7	0
27.75	0
27.8	0
27.85	0
27.9	0
27.95	0
28	0
28.05	0
28.1	0
28.15	0
28.2	0
28.25	0
28.3	0
28.35	0
28.4	0
28.45	0
28.5	0
28.55	0
28.6	0
28.65	0
28.7	0
28.75	0
28.8	0
28.85	0
28.9	0
28.95	0
29	0
29.05	0
29.1	0
29.15	0
29.2	0
29.25	0
29.3	0
29.35	0
29.4	0
29.45	0
29.5	0
29.55	0
29.6	0
29.65	0
29.7	0
29.75	0
29.8	0
29.85	0
29.9	0
29.95	0
30	0
30.05	0
40	0
50	0
60	0
70	0
80	0
