13.15	-1.14373E-4
13.2	-1.12424E-4
13.25	-1.08302E-4
13.3	-1.1203E-4
13.35	-1.03633E-4
13.4	-9.31343E-5
13.45	-1.00558E-4
13.5	-9.59259E-5
13.55	-9.9262E-5
13.6	-9.05882E-5
13.65	-8.99267E-5
13.7	-8.72993E-5
13.75	-7.27273E-5
13.8	-6.62319E-5
13.85	-6.78339E-5
13.9	-7.7554E-5
13.95	-7.54122E-5
14	-7.14286E-5
14.05	-7.56228E-5
14.1	-6.80142E-5
14.15	-6.86219E-5
14.2	-5.74648E-5
14.25	-6.45614E-5
14.3	-6.99301E-5
14.35	-7.35889E-5
14.4	-6.55556E-5
14.45	-6.58478E-5
14.5	-6.44828E-5
14.55	-6.14777E-5
14.6	-5.68493E-5
14.65	-6.06143E-5
14.7	-6.27891E-5
14.75	-6.33898E-5
14.8	-7.24324E-5
14.85	-6.99327E-5
14.9	-6.5906E-5
14.95	-6.03679E-5
15	-5.33333E-5
15.05	-5.48173E-5
15.1	-6.48344E-5
15.15	-6.33993E-5
15.2	-6.05263E-5
15.25	-5.62295E-5
15.3	-6.05229E-5
15.35	-5.34202E-5
15.4	-4.49351E-5
15.45	-4.50809E-5
15.5	-5.3871E-5
15.55	-5.13183E-5
15.6	-4.74359E-5
15.65	-5.22364E-5
15.7	-4.57325E-5
15.75	-4.79365E-5
15.8	-3.88608E-5
15.85	-3.85174E-5
15.9	-4.69182E-5
15.95	-4.40752E-5
16	-5E-5
16.05	-4.4704E-5
16.1	-3.81988E-5
16.15	-4.04954E-5
16.2	-3.16049E-5
16.25	-3.15385E-5
16.3	-4.03067E-5
16.35	-3.79205E-5
16.4	-4.43902E-5
16.45	-3.97264E-5
16.5	-3.39394E-5
16.55	-3.70393E-5
16.6	-2.90361E-5
16.65	-2.99399E-5
16.7	-3.97605E-5
16.75	-3.85075E-5
16.8	-3.61905E-5
16.85	-3.2819E-5
16.9	-2.84024E-5
16.95	-3.29499E-5
17	-2.64706E-5
17.05	-2.89736E-5
17.1	-3.04678E-5
17.15	-3.09621E-5
17.2	-3.04651E-5
17.25	-3.89855E-5
17.3	-3.65318E-5
17.35	-3.31124E-5
17.4	-2.87356E-5
17.45	-3.34097E-5
17.5	-2.71429E-5
17.55	-2.9943E-5
17.6	-3.18182E-5
17.65	-3.27762E-5
17.7	-3.28249E-5
17.75	-2.19718E-5
17.8	-2.02247E-5
17.85	-2.7591E-5
17.9	-2.40782E-5
17.95	-2.96936E-5
18	-3.44444E-5
18.05	-2.8338E-5
18.1	-3.13812E-5
18.15	-2.35813E-5
18.2	-2.49451E-5
18.25	-2.54795E-5
18.3	-2.51913E-5
18.35	-2.40872E-5
18.4	-2.21739E-5
18.45	-2.9458E-5
18.5	-2.59459E-5
18.55	-2.16442E-5
18.6	-1.65591E-5
18.65	-2.06971E-5
18.7	-2.40642E-5
18.75	-2.66667E-5
18.8	-2.85106E-5
18.85	-1.96021E-5
18.9	-1.99471E-5
18.95	-1.95515E-5
19	-1.84211E-5
19.05	-1.65617E-5
19.1	-2.39791E-5
19.15	-2.06789E-5
19.2	-2.66667E-5
19.25	-2.19481E-5
19.3	-2.65285E-5
19.35	-3.04134E-5
19.4	-2.36082E-5
19.45	-2.61183E-5
19.5	-2.79487E-5
19.55	-2.91049E-5
19.6	-2.95918E-5
19.65	-1.94148E-5
19.7	-1.85787E-5
19.75	-1.70886E-5
19.8	-1.49495E-5
19.85	-1.21662E-5
19.9	-1.87437E-5
19.95	-1.46867E-5
20	-2E-5
20.05	-1.46883E-5
20.1	-8.75622E-6
20.15	-1.22084E-5
20.2	-5.0495E-6
20.25	-7.28395E-6
20.3	-8.91626E-6
20.35	-9.95086E-6
20.4	-1.03922E-5
20.45	-1.02445E-5
20.5	-9.5122E-6
20.55	-8.19951E-6
20.6	-6.31068E-6
20.65	-1.38499E-5
20.7	-1.08213E-5
20.75	-7.22892E-6
20.8	-1.30769E-5
20.85	-8.3693E-6
20.9	-1.311E-5
20.95	-7.3031E-6
21	-1.09524E-5
21.05	-1.40618E-5
21.1	-1.66351E-5
21.15	-1.86761E-5
21.2	-1.01887E-5
21.25	-1.11765E-5
21.3	-1.16432E-5
21.35	-1.15925E-5
21.4	-1.1028E-5
21.45	-9.95338E-6
21.5	-1.83721E-5
21.55	-1.62877E-5
21.6	-1.37037E-5
21.65	-1.06236E-5
21.7	-1.70507E-5
21.75	-1.29885E-5
21.8	-8.44037E-6
21.85	-1.34096E-5
21.9	-1.78995E-5
21.95	-1.19134E-5
22	-1.54545E-5
22.05	-1.85261E-5
22.1	-2.11312E-5
22.15	-1.32731E-5
22.2	-1.4955E-5
22.25	-1.61798E-5
22.3	-1.69507E-5
22.35	-1.72707E-5
22.4	-1.71429E-5
22.45	-1.65702E-5
22.5	-1.55556E-5
22.55	-1.4102E-5
22.6	-1.22124E-5
22.65	-9.88962E-6
22.7	-1.71366E-5
22.75	-1.3956E-5
22.8	-2.03509E-5
22.85	-1.63239E-5
22.9	-1.18777E-5
22.95	-1.70153E-5
23	-1.17391E-5
23.05	-1.60521E-5
23.1	-1.99567E-5
23.15	-2.34557E-5
23.2	-1.65517E-5
23.25	-1.92473E-5
23.3	-2.15451E-5
23.35	-2.34475E-5
23.4	-2.49573E-5
23.45	-2.60768E-5
23.5	-2.68085E-5
23.55	-2.7155E-5
23.6	-1.71186E-5
23.65	-1.67019E-5
